hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
FabHotel The Kiara,"₹ 2,975",8.0,Very good,77,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,975",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Air conditioning, Good breakfast"
Fabstays-Akash Continental-West Delhi,"₹ 1,079",4.7,Review score,9,"West Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 129 taxes and charges,0,1 night, 2 adults,"₹ 1,079",False,False,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
Hotel Le Roi,"₹ 2,999",6.5,Review score,57,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 3,528",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Terrace, Bar, Breakfast"
Flagship Hotel Sliver Inn,"₹ 1,527",10,Exceptional,2,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Cool apartment,"₹ 2,639",NA,NA,NA,"South Delhi, New Delhi",Two-Bedroom Apartment,"4 beds (2 extra-large doubles, 1 sofa bed, 1 large double)",+₹ 317 taxes and charges,0,1 night, 2 adults,"₹ 2,639",False,True,2023-11-07,2023-11-08,Air conditioning
Flagship 13672 Hotel Dhruv,"₹ 1,697",1.3,Review score,3,Rewāri,Classic Triple Room,1 extra-large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, Breakfast"
Hotel Hari International - Noida Sector 11,"₹ 1,376",7.7,Good,201,Noida,Standard Double Room,1 extra-large double bed,+₹ 165 taxes and charges,3,1 night, 2 adults,"₹ 1,376",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Breakfast"
FabExpress MT Comfortable Stays,"₹ 3,609",7.9,Good,9,Greater Noida,Deluxe Room,1 double bed,+₹ 433 taxes and charges,3,1 night, 2 adults,"₹ 3,609",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Hotel perfect,"₹ 3,800",7.4,Good,13,"Karol bagh, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 456 taxes and charges,3,1 night, 2 adults,"₹ 3,800",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning, Breakfast"
FabHotel Heaven In,"₹ 4,671",5.9,Review score,22,"Greater Kailash 1, New Delhi",Deluxe Room,1 double bed,+₹ 560 taxes and charges,3,1 night, 2 adults,"₹ 4,671",True,True,2023-11-07,2023-11-08,"Restaurant, Free WiFi, Laundry, Daily housekeeping, Air conditioning"
FabHotel Baba Residency,"₹ 2,975",7.5,Good,206,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,975",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
THE BONLON INN-NEAR BLK HOSPITAL,"₹ 2,351",7.5,Good,84,"Karol bagh, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 282 taxes and charges,3,1 night, 2 adults,"₹ 2,351",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Tea/coffee maker in all rooms"
FabHotel Bel Morris,"₹ 6,372",6.6,Review score,35,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 765 taxes and charges,3,1 night, 2 adults,"₹ 6,372",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Bar, Breakfast"
Hotel Clink Near IGI Airport Delhi,₹ 900,8.1,Very good,35,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 108 taxes and charges,3,1 night, 2 adults,"₹ 2,250",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
DIPLOMAT REGENCY,"₹ 2,500",6.9,Review score,9,"Dwarka, New Delhi",Deluxe Family Room,1 single bed,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Breakfast"
SPOT ON 81016 Shri Hotel Vip,"₹ 1,697",7.8,Good,4,Noida,Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,Room service
Centrally Located Entire Apartment near ITO,"₹ 2,950",7.3,Good,37,New Delhi,Deluxe Apartment,"3 beds (2 doubles, 1 sofa bed)","+₹ 1,221 taxes and charges",0,1 night, 2 adults,"₹ 2,950",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Hotel Ishaan Palace - Near Aerocity,"₹ 1,100",NA,NA,NA,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Hotel Anand at New Delhi Railway Station,"₹ 2,061",4.5,Review score,4,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 247 taxes and charges,4,1 night, 2 adults,"₹ 2,061",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Room service, Restaurant, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
Rohtak Guest House,"₹ 1,100",3.0,Review score,1,Rohtak,Deluxe King Room,12 large double beds,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, Free parking"
Hotel Picasso Paschim Vihar Delhi - Couple Friendly Local IDs Accepted,"₹ 9,999",6.8,Review score,41,"Pashim Vihar, New Delhi",Economy Double Room,1 double bed,"+₹ 1,800 taxes and charges",3,1 night, 2 adults,"₹ 9,999",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Good breakfast"
Tree of Life Bed & Breakfast,"₹ 6,000",9.2,Superb,73,"Saket, New Delhi",Deluxe Double Room,Multiple bed types,+₹ 720 taxes and charges,0,1 night, 2 adults,"₹ 6,000",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Free parking, Free WiFi, Terrace, Laundry, Daily housekeeping, Air conditioning"
Vrindavan Residency,"₹ 2,651",7.4,Good,46,"Saket, New Delhi",King Room,1 large double bed,+₹ 318 taxes and charges,0,1 night, 2 adults,"₹ 2,651",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Good breakfast"
Flagship Mohan Villa Near Lotus Temple,"₹ 1,697",1.7,Review score,7,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
"Hotel Kings, Rohtak","₹ 1,449",5.4,Review score,8,Rohtak,Deluxe Room,"2 beds (1 single, 1 futon)",+₹ 174 taxes and charges,0,1 night, 2 adults,"₹ 1,449",False,True,2023-11-07,2023-11-08,"Airport shuttle, Restaurant, Non-smoking rooms, Room service, Family rooms, Free parking, Breakfast"
Townhouse OAK Elite Golf Stays,"₹ 1,697",NA,NA,NA,Gurgaon,Standard Double Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk"
POP VS White House,"₹ 1,527",NA,NA,NA,Meerut,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,
Hotel Raj Palace Mahipalpur Near IGI Airport Delhi,"₹ 2,361",8.2,Very good,24,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 283 taxes and charges,0,1 night, 2 adults,"₹ 2,361",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
FabExpress Goodwill Homes,"₹ 3,823",8.7,Fabulous,8,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 459 taxes and charges,0,1 night, 2 adults,"₹ 3,823",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Family rooms, Free WiFi, Air conditioning, Breakfast"
Flagship The Sunshine Near Lotus Temple,"₹ 1,527",10,Exceptional,1,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping"
OYO Townhouse Majestic Medanta Unitech Cyber Park Near Omaxe Celebration Mall,"₹ 1,527",3.0,Review score,1,Gurgaon,Deluxe Triple Room,1 extra-large double bed,+₹ 215 taxes and charges,4,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Facilities for disabled guests"
"OYO Townhouse 398 Cloud Bay, Near Genpact, Sector-69, Gurgaon","₹ 1,608",7.4,Good,45,Gurgaon,Standard Double Room,1 extra-large double bed,+₹ 225 taxes and charges,4,1 night, 2 adults,"₹ 2,474",False,True,2023-11-07,2023-11-08,"Restaurant, Facilities for disabled guests"
Hotel Caspia Pro Greater Noida,"₹ 6,640",7.1,Good,301,Greater Noida,Standard Queen Room with Bunk Bed,"2 beds (1 bunk bed, 1 large double)",+₹ 797 taxes and charges,4,1 night, 2 adults,"₹ 6,640",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi"
Octave Nirvana Suites,"₹ 1,500",9.0,Superb,2,Gurgaon,Deluxe Double Room,1 double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 1,500",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk"
Jpm White House,"₹ 2,200",NA,NA,NA,"Kailash Colony, New Delhi",Deluxe Room,7 double beds,+₹ 264 taxes and charges,0,1 night, 2 adults,"₹ 2,200",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Aeropath Near IGI Airport Delhi,"₹ 4,999",7.7,Good,201,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 4,999",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Superb breakfast"
Garden Rivera,"₹ 1,950",8.6,Fabulous,9,Meerut,One-Bedroom Villa,"2 beds (1 double, 1 sofa bed)",+₹ 234 taxes and charges,0,1 night, 2 adults,"₹ 1,950",False,True,2023-11-07,2023-11-08,"Free parking, Breakfast"
S K Residency by WB Inn,"₹ 1,800",NA,NA,NA,"Old Gurgaon, Gurgaon",Standard Double Room,1 double bed,+₹ 216 taxes and charges,0,1 night, 2 adults,"₹ 1,800",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk"
Hotel Shivalik - Malviya Nagar,"₹ 1,800",3.8,Review score,13,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,800",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Fortune Sector 27 Noida - Member ITC's Hotel Group,"₹ 11,000",7.3,Good,131,Noida,Deluxe Room,"3 beds (2 singles, 1 extra-large double)","+₹ 1,980 taxes and charges",4,1 night, 2 adults,"₹ 11,000",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel charming chanakya,"₹ 4,069",8.7,Fabulous,24,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,"2 beds (1 single, 1 extra-large double)",+₹ 488 taxes and charges,3,1 night, 2 adults,"₹ 5,354",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Bar, Exceptional breakfast"
Flagship Lal Residency,"₹ 1,630",9.0,Superb,1,"West Delhi, New Delhi",Standard Double Room,1 large double bed,+₹ 228 taxes and charges,3,1 night, 2 adults,"₹ 2,508",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Marigold,"₹ 1,274",6.8,Review score,99,"Jasola, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 153 taxes and charges,0,1 night, 2 adults,"₹ 1,274",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
"The Empire - Signature Tower,Cyber City, Gurgaon","₹ 3,780",7.5,Good,26,"Sector 40 - 44, Gurgaon",Deluxe Room,Multiple bed types,+₹ 454 taxes and charges,0,1 night, 2 adults,"₹ 4,200",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Flagship Hotel Royal 18,"₹ 1,527",8.1,Very good,7,Noida,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,
Hotel Red Coral By F9 Hotels,"₹ 2,039",5.6,Review score,98,"Patparganj, New Delhi",Standard Double Room,1 double bed,+₹ 245 taxes and charges,3,1 night, 2 adults,"₹ 2,039",False,False,2023-11-07,2023-11-08,"Airport shuttle (free), Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabExpress F9 Punjabi Bagh,"₹ 3,801",5.4,Review score,36,"West Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 456 taxes and charges,3,1 night, 2 adults,"₹ 3,801",False,True,2023-11-07,2023-11-08,"Room service, Restaurant, Free WiFi, 24-hour front desk, Air conditioning"
Flagship Near Artemis Hospital Near Bestech Central Square Mall,"₹ 1,563",5.8,Review score,23,Gurgaon,Classic Triple Room,1 extra-large double bed,+₹ 220 taxes and charges,3,1 night, 2 adults,"₹ 2,405",False,True,2023-11-07,2023-11-08,
FabExpress The Divine Residency,"₹ 2,550",8.0,Very good,4,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 376 taxes and charges,2,1 night, 2 adults,"₹ 2,550",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
"Sailors Home - C9, Vasant Kunj","₹ 2,500",6.7,Review score,23,"South Delhi, New Delhi",Double Room with Balcony,1 large double bed,+₹ 300 taxes and charges,0,1 night, 2 adults,"₹ 2,500",True,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Garden, Laundry"
hotel northen palace - 100 meters New delhi railway station,₹ 950,7.0,Good,2,"Paharganj, New Delhi",Double Room,1 double bed,+₹ 114 taxes and charges,0,1 night, 2 adults,"₹ 1,900",False,True,2023-11-07,2023-11-08,Free WiFi
Krishna Inn,"₹ 2,700",5.3,Review score,6,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,700",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
FabHotel Golf Inn,"₹ 4,883",8.2,Very good,35,"Sushant Lok, Gurgaon",Deluxe Room,1 large double bed,+₹ 616 taxes and charges,3,1 night, 2 adults,"₹ 4,883",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk"
Hotel Exotica Leisure Valley,"₹ 2,400",8.1,Very good,74,"City Center - Sector 29, Gurgaon",Standard Double Room,1 double bed,+₹ 432 taxes and charges,3,1 night, 2 adults,"₹ 2,400",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Hotel Traditional Inn,"₹ 1,431",4.2,Review score,22,"North Delhi, New Delhi",Double Room with Balcony (2 Adults + 1 Child),1 double bed,+₹ 172 taxes and charges,2,1 night, 2 adults,"₹ 1,431",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Garden, Bar, Breakfast"
Treebo Tryst Eden Residency South City 1,"₹ 8,092",7.3,Good,38,"Sector 40 - 44, Gurgaon",Deluxe Double Room,Multiple bed types,"+₹ 1,457 taxes and charges",4,1 night, 2 adults,"₹ 12,077",True,True,2023-11-07,2023-11-08,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Good breakfast"
FabExpress F9 Pitampura Inn,"₹ 3,823",NA,NA,NA,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 459 taxes and charges,3,1 night, 2 adults,"₹ 3,823",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Arena Heritage,"₹ 3,187",7.2,Good,17,Gurgaon,Deluxe Room,1 double bed,+₹ 382 taxes and charges,2,1 night, 2 adults,"₹ 3,187",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Breakfast"
OYO Flagship 80769 Seven Heaven,"₹ 1,697",10,Exceptional,3,"North Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,
Sufi Khandar Home Stay,"₹ 2,500",7.4,Good,62,"South Delhi, New Delhi",Apartment,1 double bed,+₹ 300 taxes and charges,0,1 night, 2 adults,"₹ 2,500",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Terrace, Daily housekeeping, Breakfast"
OYO Flagship Arjun Palace Near Gurudwara Shri Bangla Sahib,"₹ 1,527",1.6,Review score,9,"Paharganj, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Room service, Daily housekeeping, Air conditioning"
"Fortune Select Global, Gurugram - Member ITC's Hotel Group","₹ 7,500",6.9,Review score,274,Gurgaon,Deluxe Room,"3 beds (2 singles, 1 extra-large double)",+₹ 900 taxes and charges,4,1 night, 2 adults,"₹ 7,500",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Good breakfast"
Flagship Blossom Inn Near V3s Mall,"₹ 1,527",3.3,Review score,4,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Air conditioning"
Nook Inn & Suites - MG ROAD METRO,"₹ 2,660",7.7,Good,63,"DLF Phase II, Gurgaon",Deluxe Room,1 extra-large double bed,+₹ 319 taxes and charges,3,1 night, 2 adults,"₹ 2,660",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
House of Kapaali,"₹ 4,500",9.5,Exceptional,11,Greater Noida,Double Room with Terrace,1 large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Breakfast"
Divine Paradise Tavisha,"₹ 3,249",6.9,Review score,109,"New Friends Colony, New Delhi",Deluxe Double or Twin Room,2 single beds,+₹ 390 taxes and charges,3,1 night, 2 adults,"₹ 4,999",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Free parking, 24-hour front desk, Air conditioning"
Hotel Nirmal Mahal 5 min walk From New Delhi Railway Station,"₹ 3,999",6.6,Review score,128,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 480 taxes and charges,3,1 night, 2 adults,"₹ 3,999",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
"pool, terrace and 2 rooms for parties","₹ 4,859",6.0,Review score,10,"City Center - Sector 29, Gurgaon",Double Room with Balcony,"4 beds (2 extra-large doubles, 2 sofa beds)",+₹ 583 taxes and charges,0,1 night, 2 adults,"₹ 4,859",False,True,2023-11-07,2023-11-08,"Family rooms, Free parking, Bar"
Hotel Roma Villa,"₹ 1,152",7.3,Good,95,"Paharganj, New Delhi",Budget Double Room,1 double bed,+₹ 138 taxes and charges,0,1 night, 2 adults,"₹ 1,280",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Luxurious Private Penthouse with Jacuzzi,"₹ 10,000",NA,NA,NA,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,800 taxes and charges",0,1 night, 2 adults,"₹ 10,000",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Garden, Air conditioning"
Hotel Kanha Inn - Surbhi Hospital,"₹ 1,000",7.5,Good,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,000",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
The Quila Camps & Resort,"₹ 7,110",5.0,Review score,1,Alwar,Deluxe Room (2 Adults + 1 Child),1 large double bed,+₹ 853 taxes and charges,0,1 night, 2 adults,"₹ 7,110",True,True,2023-11-07,2023-11-08,"Restaurant, Non-smoking rooms, Room service, Family rooms, Free parking, Breakfast"
Collection O Naveen Stay,"₹ 1,561",NA,NA,NA,"IMT Manesar, Gurgaon",Classic Triple Room,1 large double bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk"
Collection O Skyline Near Indira Gandhi International Airport,"₹ 1,561",4.2,Review score,5,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Flagship Hotel Sagarpur,"₹ 1,697",7.0,Good,3,"Janakpuri, New Delhi",Classic Triple Room,1 large double bed,+₹ 224 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
PREMIUM ROOMS,"₹ 1,597",8.5,Very good,6,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,0,1 night, 2 adults,"₹ 1,597",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Air conditioning"
Townhouse 1172 Golden Key Near Delhi Airport,"₹ 1,697",3.3,Review score,3,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 236 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Room service, Free WiFi, Daily housekeeping, Air conditioning"
FabExpress F9 Noida Sector 11,"₹ 2,546",5.4,Review score,26,Noida,Deluxe Room,1 large double bed,+₹ 306 taxes and charges,3,1 night, 2 adults,"₹ 2,546",False,True,2023-11-07,2023-11-08,"Room service, Free WiFi"
Hotel garden view,"₹ 2,000",5.5,Review score,8,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Terrace, Air conditioning"
5 star private room with a spectacular view in a Lavish Property,"₹ 4,500",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2023-11-07,2023-11-08,"Swimming Pool, Free parking, Free WiFi"
Delhi Heights - Near INOX Eros Cinema,"₹ 1,550",5.1,Review score,14,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,550",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Ahuja Residency Park Lane Gurgaon,"₹ 19,800",8.1,Very good,35,"DLF Phase I, Gurgaon",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 3,564 taxes and charges",3,1 night, 2 adults,"₹ 19,800",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Ratandeep at New Delhi Railway Station,"₹ 1,190",7.9,Good,17,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 143 taxes and charges,3,1 night, 2 adults,"₹ 1,190",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
"Hotel The Class, Delhi Airport","₹ 3,060",4.0,Review score,18,"Mahipalpur, New Delhi",Executive Double Room - Special Offer,Beds: 1 double or 2 singles,+₹ 367 taxes and charges,3,1 night, 2 adults,"₹ 3,060",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Collection O Nirvana Residency Near Lotus Temple,"₹ 1,608",4.0,Review score,3,"South Delhi, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 225 taxes and charges,3,1 night, 2 adults,"₹ 2,474",False,True,2023-11-07,2023-11-08,"Air conditioning, Breakfast"
