hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel Anand at New Delhi Railway Station,"₹ 4,842",4.5,Review score,4,"Paharganj, New Delhi",Deluxe Double Room with Balcony,1 large double bed,+₹ 581 taxes and charges,4,2 nights, 2 adults,"₹ 4,842",False,True,2023-12-08,2023-12-10,"Airport shuttle (free), Room service, Restaurant, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
Rohtak Guest House,"₹ 2,200",3.0,Review score,1,Rohtak,Deluxe King Room,12 large double beds,+₹ 264 taxes and charges,3,2 nights, 2 adults,"₹ 2,200",False,True,2023-12-08,2023-12-10,"Room service, Family rooms, Free parking"
Hotel Picasso Paschim Vihar Delhi - Couple Friendly Local IDs Accepted,"₹ 19,998",6.8,Review score,41,"Pashim Vihar, New Delhi",Economy Double Room,1 double bed,"+₹ 3,600 taxes and charges",3,2 nights, 2 adults,"₹ 19,998",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Good breakfast"
Tree of Life Bed & Breakfast,"₹ 12,000",9.2,Superb,73,"Saket, New Delhi",Deluxe Double Room,Multiple bed types,"+₹ 1,440 taxes and charges",0,2 nights, 2 adults,"₹ 12,000",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Free parking, Free WiFi, Terrace, Laundry, Daily housekeeping, Air conditioning"
Vrindavan Residency,"₹ 5,301",7.4,Good,45,"Saket, New Delhi",King Room,1 large double bed,+₹ 636 taxes and charges,0,2 nights, 2 adults,"₹ 5,301",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Good breakfast"
"Hotel Kings, Rohtak","₹ 2,899",5.4,Review score,8,Rohtak,Deluxe Room,"2 beds (1 single, 1 futon)",+₹ 348 taxes and charges,0,2 nights, 2 adults,"₹ 2,899",False,True,2023-12-08,2023-12-10,NA
Townhouse OAK Elite Golf Stays,"₹ 3,394",NA,NA,NA,Gurgaon,Standard Double Room,1 large double bed,+₹ 471 taxes and charges,3,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk"
FabExpress Goodwill Homes,"₹ 7,645",8.7,Fabulous,8,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 917 taxes and charges,0,2 nights, 2 adults,"₹ 7,645",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Family rooms, Free WiFi, Air conditioning, Breakfast"
OYO Townhouse Majestic Medanta Unitech Cyber Park Near Omaxe Celebration Mall,"₹ 3,055",3.0,Review score,1,Gurgaon,Deluxe Triple Room,1 extra-large double bed,+₹ 431 taxes and charges,4,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,"Airport shuttle, Room service, Facilities for disabled guests"
Octave Nirvana Suites,"₹ 3,325",9.0,Superb,2,Gurgaon,Deluxe Double Room,1 double bed,+₹ 399 taxes and charges,3,2 nights, 2 adults,"₹ 3,325",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk"
Jpm White House,"₹ 4,400",NA,NA,NA,"Kailash Colony, New Delhi",Deluxe Room,7 double beds,+₹ 528 taxes and charges,0,2 nights, 2 adults,"₹ 4,400",False,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
S K Residency by WB Inn,"₹ 3,600",NA,NA,NA,"Old Gurgaon, Gurgaon",Standard Double Room,1 double bed,+₹ 432 taxes and charges,0,2 nights, 2 adults,"₹ 3,600",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk"
Hotel Shivalik - Malviya Nagar,"₹ 3,600",3.8,Review score,13,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 432 taxes and charges,3,2 nights, 2 adults,"₹ 3,600",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Fortune Sector 27 Noida - Member ITC's Hotel Group,"₹ 29,000",7.3,Good,131,Noida,Deluxe Room,"3 beds (2 singles, 1 extra-large double)","+₹ 5,220 taxes and charges",4,2 nights, 2 adults,"₹ 29,000",True,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel charming chanakya,"₹ 8,138",9.0,Superb,23,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,"2 beds (1 single, 1 extra-large double)",+₹ 977 taxes and charges,3,2 nights, 2 adults,"₹ 10,708",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Bar, Exceptional breakfast"
Hotel Marigold,"₹ 2,548",6.8,Review score,99,"Jasola, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 306 taxes and charges,0,2 nights, 2 adults,"₹ 2,548",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
"The Empire - Signature Tower,Cyber City, Gurgaon","₹ 8,400",7.5,Good,25,"Sector 40 - 44, Gurgaon",Deluxe Room,Multiple bed types,"+₹ 1,008 taxes and charges",0,2 nights, 2 adults,"₹ 8,400",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Flagship Hotel Royal 18,"₹ 3,055",8.1,Very good,7,Noida,Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,
Hotel Red Coral By F9 Hotels,"₹ 4,078",5.6,Review score,98,"Patparganj, New Delhi",Standard Double Room,1 double bed,+₹ 489 taxes and charges,3,2 nights, 2 adults,"₹ 4,078",False,False,2023-12-08,2023-12-10,"Airport shuttle (free), Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel F9 Punjabi Bagh,"₹ 7,602",5.4,Review score,36,"West Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 912 taxes and charges,3,2 nights, 2 adults,"₹ 7,602",False,True,2023-12-08,2023-12-10,"Room service, Restaurant, Free WiFi, 24-hour front desk, Air conditioning"
Flagship Near Artemis Hospital Near Bestech Central Square Mall,"₹ 3,126",5.8,Review score,23,Gurgaon,Classic Triple Room,1 extra-large double bed,+₹ 439 taxes and charges,3,2 nights, 2 adults,"₹ 4,810",False,True,2023-12-08,2023-12-10,
FabExpress The Divine Residency,"₹ 5,100",8.0,Very good,4,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 753 taxes and charges,2,2 nights, 2 adults,"₹ 5,100",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
"Sailors Home - C9, Vasant Kunj","₹ 5,000",6.7,Review score,23,"South Delhi, New Delhi",Double Room with Balcony,1 large double bed,+₹ 600 taxes and charges,0,2 nights, 2 adults,"₹ 5,000",True,True,2023-12-08,2023-12-10,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Garden, Laundry"
hotel northen palace @ New delhi railway station,"₹ 2,000",7.0,Good,2,"Paharganj, New Delhi",Double Room,1 double bed,+₹ 240 taxes and charges,0,2 nights, 2 adults,"₹ 4,000",False,True,2023-12-08,2023-12-10,Free WiFi
Krishna Inn,"₹ 5,400",5.3,Review score,6,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 648 taxes and charges,3,2 nights, 2 adults,"₹ 5,400",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
FabHotel Golf Inn,"₹ 9,765",8.2,Very good,35,"Sushant Lok, Gurgaon",Deluxe Room,1 large double bed,"+₹ 1,232 taxes and charges",3,2 nights, 2 adults,"₹ 9,765",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk"
Hotel Traditional Inn,"₹ 2,861",4.2,Review score,22,"North Delhi, New Delhi",Double Room with Balcony (2 Adults + 1 Child),1 double bed,+₹ 343 taxes and charges,2,2 nights, 2 adults,"₹ 2,861",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Garden, Bar, Breakfast"
Treebo Tryst Eden Residency South City 1,"₹ 16,183",7.3,Good,38,"Sector 40 - 44, Gurgaon",Deluxe Double Room,Multiple bed types,"+₹ 2,913 taxes and charges",4,2 nights, 2 adults,"₹ 24,154",True,True,2023-12-08,2023-12-10,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Good breakfast"
FabExpress F9 Pitampura Inn,"₹ 7,647",NA,NA,NA,"North Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 918 taxes and charges,3,2 nights, 2 adults,"₹ 7,647",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Arena Heritage,"₹ 6,374",7.2,Good,17,Gurgaon,Deluxe Room,1 double bed,+₹ 765 taxes and charges,2,2 nights, 2 adults,"₹ 6,374",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Breakfast"
OYO Flagship 80769 Seven Heaven,"₹ 5,222",10,Exceptional,3,"North Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 691 taxes and charges,3,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,
Sufi Khandar Home Stay,"₹ 5,000",7.4,Good,62,"South Delhi, New Delhi",Apartment,1 double bed,+₹ 600 taxes and charges,0,2 nights, 2 adults,"₹ 5,000",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Terrace, Daily housekeeping, Breakfast"
FabHotel SR 68,"₹ 6,796",9.0,Superb,1,"DLF Cyber City, Gurgaon",Deluxe Room,1 double bed,+₹ 816 taxes and charges,3,2 nights, 2 adults,"₹ 6,796",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
"Fortune Select Global, Gurugram - Member ITC's Hotel Group","₹ 15,000",6.9,Review score,274,Gurgaon,Deluxe Room,"3 beds (2 singles, 1 extra-large double)","+₹ 1,800 taxes and charges",4,2 nights, 2 adults,"₹ 15,000",True,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free parking, Bar, Good breakfast"
Nook Inn & Suites - MG ROAD METRO,"₹ 5,320",7.7,Good,63,"DLF Phase II, Gurgaon",Deluxe Room,1 extra-large double bed,+₹ 638 taxes and charges,3,2 nights, 2 adults,"₹ 5,320",False,True,2023-12-08,2023-12-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
Divine Paradise Tavisha,"₹ 6,499",6.9,Review score,109,"New Friends Colony, New Delhi",Deluxe Double or Twin Room,2 single beds,+₹ 780 taxes and charges,3,2 nights, 2 adults,"₹ 9,998",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Free parking, 24-hour front desk, Air conditioning"
Hotel Nirmal Mahal 5 min walk From New Delhi Railway Station,"₹ 7,998",6.6,Review score,128,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 960 taxes and charges,3,2 nights, 2 adults,"₹ 7,998",False,True,2023-12-08,2023-12-10,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
"pool, terrace and 2 rooms for parties","₹ 9,718",6.0,Review score,10,"City Center - Sector 29, Gurgaon",Double Room with Balcony,"4 beds (2 extra-large doubles, 2 sofa beds)","+₹ 1,166 taxes and charges",0,2 nights, 2 adults,"₹ 9,718",False,True,2023-12-08,2023-12-10,"Family rooms, Free parking, Bar"
Hotel Roma Villa,"₹ 2,304",7.3,Good,95,"Paharganj, New Delhi",Budget Double Room,1 double bed,+₹ 276 taxes and charges,0,2 nights, 2 adults,"₹ 2,560",False,True,2023-12-08,2023-12-10,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Luxurious Private Penthouse with Jacuzzi,"₹ 20,000",NA,NA,NA,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 3,600 taxes and charges",0,2 nights, 2 adults,"₹ 20,000",False,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Garden, Air conditioning"
Hotel Kanha Inn - Surbhi Hospital,"₹ 2,000",7.5,Good,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 240 taxes and charges,3,2 nights, 2 adults,"₹ 2,000",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
The Quila Camps & Resort,"₹ 14,220",5.0,Review score,1,Alwar,Deluxe Room (2 Adults + 1 Child),1 large double bed,"+₹ 1,706 taxes and charges",0,2 nights, 2 adults,"₹ 14,220",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Restaurant, Room service, Family rooms, Free parking, Breakfast"
Collection O Naveen Stay,"₹ 3,123",NA,NA,NA,"IMT Manesar, Gurgaon",Classic Triple Room,1 large double bed,+₹ 439 taxes and charges,3,2 nights, 2 adults,"₹ 4,804",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk"
Flagship Hotel Sagarpur,"₹ 3,394",7.0,Good,3,"Janakpuri, New Delhi",Classic Triple Room,1 large double bed,+₹ 447 taxes and charges,3,2 nights, 2 adults,"₹ 5,222",False,True,2023-12-08,2023-12-10,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
PREMIUM ROOMS,"₹ 3,194",10,Exceptional,5,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 383 taxes and charges,0,2 nights, 2 adults,"₹ 3,194",False,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Air conditioning"
FabHotel F9 Noida Sector 11,"₹ 5,093",5.4,Review score,26,Noida,Deluxe Room,1 large double bed,+₹ 611 taxes and charges,3,2 nights, 2 adults,"₹ 5,093",False,True,2023-12-08,2023-12-10,"Room service, Free WiFi"
5 star private room with a spectacular view in a Lavish Property,"₹ 9,000",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,"+₹ 1,080 taxes and charges",0,2 nights, 2 adults,"₹ 9,000",False,True,2023-12-08,2023-12-10,"Swimming Pool, Free parking, Free WiFi"
Delhi Heights - Near INOX Eros Cinema,"₹ 3,100",4.9,Review score,13,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 372 taxes and charges,3,2 nights, 2 adults,"₹ 3,100",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Ahuja Residency Park Lane Gurgaon,"₹ 39,600",8.1,Very good,35,"DLF Phase I, Gurgaon",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 7,128 taxes and charges",3,2 nights, 2 adults,"₹ 39,600",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Ratandeep at New Delhi Railway Station,"₹ 2,380",8.3,Very good,16,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 286 taxes and charges,3,2 nights, 2 adults,"₹ 2,380",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
"Hotel The Class, Delhi Airport","₹ 6,120",4.0,Review score,18,"Mahipalpur, New Delhi",Executive Double Room - Special Offer,Beds: 1 double or 2 singles,+₹ 734 taxes and charges,3,2 nights, 2 adults,"₹ 6,120",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Blue Sky Apartment with a patio,"₹ 10,000",NA,NA,NA,"Hauz Khas, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,200 taxes and charges",0,2 nights, 2 adults,"₹ 10,000",False,True,2023-12-08,2023-12-10,Air conditioning
OYO Home Hotel Golden Key Inn,"₹ 3,055",NA,NA,NA,New Delhi,Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
CSK Residency - Prayag Hospital,"₹ 1,800",1.4,Review score,5,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 216 taxes and charges,3,2 nights, 2 adults,"₹ 1,800",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms"
Flagship The Royal Residency,"₹ 4,700",6.0,Review score,1,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 628 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping"
SLS By Ashiyana Group,"₹ 6,480",6.4,Review score,12,"South Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 778 taxes and charges,0,2 nights, 2 adults,"₹ 6,480",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Hotel Windsor Castle Cyber City,"₹ 5,700",7.8,Good,40,"DLF Phase II, Gurgaon",Deluxe Room,1 large double bed,+₹ 684 taxes and charges,3,2 nights, 2 adults,"₹ 5,700",False,True,2023-12-08,2023-12-10,"Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Good breakfast"
Anavrin,"₹ 4,500",7.5,Good,54,"South Delhi, New Delhi",Double or Twin Room,1 extra-large double bed,+₹ 990 taxes and charges,0,2 nights, 2 adults,"₹ 4,500",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Restaurant, Family rooms, Free WiFi, Terrace, Garden, Air conditioning, Breakfast"
The Hermitage By Cosy Hotels,"₹ 9,576",7.9,Good,16,"South Delhi, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,149 taxes and charges",3,2 nights, 2 adults,"₹ 13,300",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Very good breakfast"
Hotel Pace -Hero Honda Chowk Gurgaon,"₹ 3,600",6.0,Review score,4,Gurgaon,Budget Double Room,1 double bed,+₹ 432 taxes and charges,0,2 nights, 2 adults,"₹ 3,600",True,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Breakfast"
Octave Artemis Grand,"₹ 2,600",5.8,Review score,11,"Sector 40 - 44, Gurgaon",Deluxe Double Room,1 large double bed,+₹ 453 taxes and charges,4,2 nights, 2 adults,"₹ 2,600",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Free parking, Free WiFi, 24-hour front desk"
Lime Tree Hospitality Three BHK Apartment Artemis Gurgaon,"₹ 16,198",8.0,Very good,27,"Sector 40 - 44, Gurgaon",Three-Bedroom Apartment,"5 beds (2 sofa beds, 3 large doubles)","+₹ 2,916 taxes and charges",3,2 nights, 2 adults,"₹ 16,198",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Free WiFi, 24-hour front desk"
Hotel The Best Delhi Airport,"₹ 3,790",7.3,Good,24,"South West, New Delhi",Superior Family Room,2 extra-large double beds,+₹ 455 taxes and charges,4,2 nights, 2 adults,"₹ 3,790",False,True,2023-12-08,2023-12-10,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabExpress Aerosky Deluxe,"₹ 6,792",7.1,Good,8,"Dwarka, New Delhi",Deluxe Room,1 double bed,+₹ 995 taxes and charges,3,2 nights, 2 adults,"₹ 6,792",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Maison 42- Onetreestays,"₹ 6,480",NA,NA,NA,"Sushant Lok, Gurgaon",One-Bedroom Apartment,1 double bed,+₹ 778 taxes and charges,0,2 nights, 2 adults,"₹ 6,480",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Prestige Apartments,"₹ 10,080",7.2,Good,19,"Chattarpur, New Delhi",Two-Bedroom Apartment,"4 beds (2 doubles, 2 large doubles)","+₹ 1,210 taxes and charges",0,2 nights, 2 adults,"₹ 10,080",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Laundry, Daily housekeeping, Breakfast"
Hotel Sopan Heights,"₹ 6,683",8.2,Very good,697,"Karol bagh, New Delhi",Deluxe Room,2 single beds,+₹ 802 taxes and charges,3,2 nights, 2 adults,"₹ 6,683",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
The Chaitanya United Stay,"₹ 2,700",6.5,Review score,37,"East Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 324 taxes and charges,0,2 nights, 2 adults,"₹ 2,700",False,False,2023-12-08,2023-12-10,"Room service, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning, Breakfast"
Golden dreams banquet,"₹ 5,000",6.0,Review score,1,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 600 taxes and charges,0,2 nights, 2 adults,"₹ 5,000",False,True,2023-12-08,2023-12-10,"Free parking, Free WiFi, Air conditioning"
Bloom Boutique - Connaught Place Area,"₹ 16,200",7.0,Good,2,"Central Delhi, New Delhi",Deluxe Twin Room,2 single beds,"+₹ 2,916 taxes and charges",3,2 nights, 2 adults,"₹ 16,200",False,False,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Nagpal's Studio Apartment,"₹ 4,050",1.0,Review score,1,"Malviya Nagar, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 486 taxes and charges,0,2 nights, 2 adults,"₹ 4,050",False,False,2023-12-08,2023-12-10,"Free parking, Free WiFi"
OYO Flagship 80596 Hotel Rr,"₹ 3,055",1.6,Review score,5,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Entire 2BHK Flat for Parties/ Family,"₹ 15,838",10,Exceptional,2,"Chattarpur, New Delhi",Double Room,2 double beds,"+₹ 2,851 taxes and charges",0,2 nights, 2 adults,"₹ 15,838",False,True,2023-12-08,2023-12-10,"Family rooms, Free parking, Terrace, Garden, Air conditioning"
Hotel Emblem Suites- Near Delhi Airport,"₹ 6,798",7.4,Good,25,"Mahipalpur, New Delhi",Deluxe Room,1 large double bed,+₹ 816 taxes and charges,3,2 nights, 2 adults,"₹ 6,798",False,True,2023-12-08,2023-12-10,"Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Kiara,"₹ 5,096",8.4,Very good,300,Gurgaon,Deluxe Room,1 double bed,+₹ 612 taxes and charges,3,2 nights, 2 adults,"₹ 5,096",False,True,2023-12-08,2023-12-10,"Room service, Free parking, Free WiFi, 24-hour front desk"
Tom & Jerry - Jangpura,"₹ 3,100",5.9,Review score,76,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 372 taxes and charges,3,2 nights, 2 adults,"₹ 3,100",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Breakfast"
"Heaven Guest House, Panipat","₹ 1,980",NA,NA,NA,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 238 taxes and charges,0,2 nights, 2 adults,"₹ 1,980",False,True,2023-12-08,2023-12-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms"
The Paramont Suites Delhi,"₹ 2,338",5.0,Review score,11,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 281 taxes and charges,3,2 nights, 2 adults,"₹ 2,338",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Breakfast"
Entrie 2 acre Farmhouse with Pool and Free BONFIRE,"₹ 17,998",6.2,Review score,8,Gurgaon,Two-Bedroom Villa,"4 beds (1 double, 3 sofa beds)","+₹ 3,240 taxes and charges",0,2 nights, 2 adults,"₹ 17,998",False,True,2023-12-08,2023-12-10,"Outdoor swimming pool, Family rooms, Free parking"
The Bella Vista New Delhi - homely atmosphere,"₹ 4,900",7.7,Good,18,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 588 taxes and charges,3,2 nights, 2 adults,"₹ 4,900",True,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Air conditioning, Breakfast"
FabHotel Phoenix Hospitality,"₹ 8,702",7.0,Good,29,"DLF Phase II, Gurgaon",Superior Double Room,1 double bed,"+₹ 1,044 taxes and charges",3,2 nights, 2 adults,"₹ 8,702",True,True,2023-12-08,2023-12-10,"Room service, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms"
Hotel Aman Imperial,"₹ 6,902",5.4,Review score,10,"Paharganj, New Delhi",Deluxe Room,1 large double bed,+₹ 828 taxes and charges,3,2 nights, 2 adults,"₹ 11,503",False,True,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
OYO Flagship Hotel New Rao Residency,"₹ 3,055",10,Exceptional,1,Bhiwadi,Classic Triple Room,1 large double bed,+₹ 431 taxes and charges,3,2 nights, 2 adults,"₹ 4,700",False,True,2023-12-08,2023-12-10,Room service
Ishtara Auberge,"₹ 2,880",6.5,Review score,6,"South West, New Delhi",Double Room,1 double bed,+₹ 346 taxes and charges,0,2 nights, 2 adults,"₹ 2,880",False,False,2023-12-08,2023-12-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Garden, Laundry, Daily housekeeping, Air conditioning"
